Date,Adj Close,Close,High,Low,Open,Volume
01/04/2019,1198.97998,1198.97998,1200.199951,1186.359985,1187.540039,1385300
02/04/2019,1205.540039,1205.540039,1205.810059,1191.23999,1200.050049,914400
03/04/2019,1210.810059,1210.810059,1220.599976,1205.079956,1212.699951,1109600
04/04/2019,1219.449951,1219.449951,1220.550049,1209.040039,1211.290039,1051100
05/04/2019,1211.449951,1211.449951,1220.390015,1210.030029,1219.300049,1000600
08/04/2019,1208.280029,1208.280029,1213.949951,1204.699951,1211.109985,1087500
09/04/2019,1202.689941,1202.689941,1207.150024,1198.380005,1201.890015,983400
10/04/2019,1206.449951,1206.449951,1208.939941,1200.660034,1205.089966,775500
11/04/2019,1209.589966,1209.589966,1212.73999,1204.540039,1208.900024,849900
12/04/2019,1222.72998,1222.72998,1223.050049,1213.290039,1215.619995,1215600
15/04/2019,1226.530029,1226.530029,1229.300049,1214.560059,1224.089966,1189800
16/04/2019,1231.910034,1231.910034,1235.97998,1225.040039,1230,1131100
17/04/2019,1240.140015,1240.140015,1245.099976,1232.900024,1237,1518300
18/04/2019,1241.469971,1241.469971,1245.939941,1239.410034,1245,1237500
22/04/2019,1253.76001,1253.76001,1254.339966,1233.369995,1236.670044,954200
23/04/2019,1270.589966,1270.589966,1274.430054,1251.969971,1256.640015,1593400
24/04/2019,1260.050049,1260.050049,1274,1259.810059,1270.589966,1169800
25/04/2019,1267.339966,1267.339966,1272.800049,1258,1270.300049,1567200
26/04/2019,1277.420044,1277.420044,1278.910034,1265,1273.380005,1361400
29/04/2019,1296.199951,1296.199951,1296.969971,1271.709961,1280.51001,3618400
30/04/2019,1198.959961,1198.959961,1200.97998,1183,1190.630005,6658900
01/05/2019,1173.319946,1173.319946,1199.25,1171.680054,1197.5,3717000
02/05/2019,1166.51001,1166.51001,1179.380005,1158.329956,1172.599976,2254900
03/05/2019,1189.550049,1189.550049,1191.400024,1173.550049,1177.410034,2079400
06/05/2019,1193.459961,1193.459961,1195.430054,1171.160034,1172,1588700
07/05/2019,1178.859985,1178.859985,1194.77002,1165,1185.810059,1830200
08/05/2019,1170.780029,1170.780029,1184.27002,1167.630005,1177.290039,1276000
09/05/2019,1167.969971,1167.969971,1174.069946,1154.640015,1162.599976,1477800
10/05/2019,1167.640015,1167.640015,1176.280029,1146.369995,1168.839966,1582500
13/05/2019,1136.589966,1136.589966,1151.969971,1125.5,1145.23999,2281300
14/05/2019,1124.859985,1124.859985,1144.869995,1123.530029,1142.319946,2019600
15/05/2019,1170.800049,1170.800049,1178.300049,1121.400024,1122.550049,2965100
16/05/2019,1184.5,1184.5,1194.160034,1168.449951,1171.839966,1765400
17/05/2019,1168.780029,1168.780029,1186.290039,1166.420044,1175.829956,1268100
20/05/2019,1144.660034,1144.660034,1153,1138.140015,1153,1530100
21/05/2019,1154.439941,1154.439941,1158,1143.310059,1154.47998,1028100
22/05/2019,1155.849976,1155.849976,1163.780029,1151,1151.25,941300
23/05/2019,1145.339966,1145.339966,1150.050049,1133.160034,1146.069946,1260700
24/05/2019,1138.609985,1138.609985,1154.359985,1136.709961,1152,927700
28/05/2019,1139.560059,1139.560059,1156.48999,1138.670044,1141.47998,1047400
29/05/2019,1119.939941,1119.939941,1135,1111.949951,1132.699951,1811500
30/05/2019,1121.410034,1121.410034,1126.800049,1115.900024,1120.150024,904400
31/05/2019,1106.5,1106.5,1113.400024,1103.349976,1105.640015,1579100
03/06/2019,1038.73999,1038.73999,1067,1027.030029,1066.930054,4844500
04/06/2019,1054.48999,1054.48999,1058.439941,1036.030029,1044.48999,3025600
05/06/2019,1044.640015,1044.640015,1056.810059,1033,1055,2349400
06/06/2019,1047.76001,1047.76001,1050,1035.51001,1046.209961,1451000
07/06/2019,1068.369995,1068.369995,1073.430054,1051.150024,1054.280029,2191400
10/06/2019,1082.76001,1082.76001,1094.839966,1075.280029,1077,1425500
11/06/2019,1081.040039,1081.040039,1104.01001,1079.569946,1096.98999,1675400
12/06/2019,1079.099976,1079.099976,1082.52002,1069.599976,1079.949951,1183500
13/06/2019,1091.01001,1091.01001,1096.589966,1082.569946,1084.709961,1040700
14/06/2019,1086.300049,1086.300049,1094.76001,1081.47998,1089.73999,1229100
17/06/2019,1093.890015,1093.890015,1101.280029,1088,1089.099976,988500
18/06/2019,1105.23999,1105.23999,1118.780029,1100.790039,1111.5,1726300
19/06/2019,1104.51001,1104.51001,1109.430054,1096.030029,1107.23999,1335700
20/06/2019,1113.199951,1113.199951,1122.719971,1107,1121.699951,1200900
21/06/2019,1125.369995,1125.369995,1126.569946,1109.719971,1109.859985,2538700
24/06/2019,1116.699951,1116.699951,1123.569946,1113.310059,1120,1211800
25/06/2019,1087.579956,1087.579956,1115.699951,1084.599976,1115.079956,1582200
26/06/2019,1080.319946,1080.319946,1095.119995,1073.689941,1091,1734900
27/06/2019,1076.630005,1076.630005,1088.459961,1075.849976,1086.75,1203900
28/06/2019,1082.800049,1082.800049,1082.800049,1073.800049,1077.22998,1683600
01/07/2019,1100,1100,1108.589966,1095.329956,1101.040039,1459800
02/07/2019,1112.599976,1112.599976,1112.890015,1099.670044,1104.829956,1031500
03/07/2019,1122.98999,1122.98999,1127.98999,1114.849976,1118.5,1007700
05/07/2019,1132.670044,1132.670044,1134.650024,1117.5,1119.369995,1489700
08/07/2019,1116.790039,1116.790039,1127.209961,1111.76001,1125.869995,1494400
09/07/2019,1124.290039,1124.290039,1127.859985,1107.150024,1110.319946,1473600
10/07/2019,1140.910034,1140.910034,1142.339966,1130.660034,1132.319946,1535500
11/07/2019,1144.079956,1144.079956,1153.23999,1139.530029,1146.160034,1300200
12/07/2019,1145.339966,1145.339966,1147.5,1138.560059,1142.930054,1093900
15/07/2019,1150.51001,1150.51001,1150.680054,1140,1145.339966,1058200
16/07/2019,1153.459961,1153.459961,1158.579956,1146.72998,1146.72998,1267600
17/07/2019,1146.73999,1146.73999,1158.439941,1146.619995,1150.920044,976900
18/07/2019,1147.23999,1147.23999,1148.170044,1132.859985,1142,1273800
19/07/2019,1131.550049,1131.550049,1151.579956,1131.25,1149.319946,1159200
22/07/2019,1139.209961,1139.209961,1140.02002,1125.209961,1135.469971,1445700
23/07/2019,1148.050049,1148.050049,1148.859985,1132.849976,1143.449951,1032400
24/07/2019,1139.72998,1139.72998,1145.459961,1128.51001,1132.619995,1359600
25/07/2019,1135.939941,1135.939941,1143.589966,1123.709961,1138.949951,2738100
26/07/2019,1245.219971,1245.219971,1268.390015,1228,1228,6060800
29/07/2019,1241.839966,1241.839966,1248.98999,1230.199951,1242.5,2069100
30/07/2019,1228,1228,1236.910034,1225.319946,1227,1430800
31/07/2019,1218.199951,1218.199951,1234.910034,1208.180054,1224.869995,1998000
01/08/2019,1211.780029,1211.780029,1236.300049,1207,1217.630005,1771300
02/08/2019,1196.319946,1196.319946,1209.5,1190,1203,1745500
05/08/2019,1154.75,1154.75,1176.880005,1142.75,1172.969971,2392000
06/08/2019,1171.079956,1171.079956,1181.400024,1161.530029,1165.52002,1800700
07/08/2019,1175.910034,1175.910034,1179.869995,1150.839966,1157.800049,1534300
08/08/2019,1206.189941,1206.189941,1206.280029,1174,1186.430054,1505800
09/08/2019,1188.900024,1188.900024,1204.459961,1184.890015,1199.98999,1020900
12/08/2019,1174.5,1174.5,1185.609985,1168.719971,1180,1103200
13/08/2019,1196.72998,1196.72998,1205.430054,1172.98999,1174.349976,1421700
14/08/2019,1164.25,1164.25,1182.790039,1161.069946,1176.069946,1771500
15/08/2019,1169.319946,1169.319946,1176.420044,1163,1168.430054,1425300
16/08/2019,1179.209961,1179.209961,1183.839966,1173,1180.790039,1245800
19/08/2019,1200.439941,1200.439941,1209.390015,1190.400024,1191.829956,1222500
20/08/2019,1183.530029,1183.530029,1198,1183.050049,1195.349976,1010300
21/08/2019,1191.579956,1191.579956,1200.560059,1187.920044,1195.819946,707600
22/08/2019,1191.52002,1191.52002,1198.780029,1178.910034,1193.800049,867600
23/08/2019,1153.579956,1153.579956,1195.670044,1150,1185.170044,1812700
26/08/2019,1171.180054,1171.180054,1171.859985,1154.849976,1159.449951,1058300
27/08/2019,1170.819946,1170.819946,1185,1164.560059,1183,1173000
28/08/2019,1173.75,1173.75,1178.5,1160.25,1164.869995,840500
29/08/2019,1194.23999,1194.23999,1199.189941,1185.280029,1186.420044,981800
30/08/2019,1190.530029,1190.530029,1200.349976,1185.719971,1200.349976,903200
03/09/2019,1169.550049,1169.550049,1189.079956,1163.709961,1181.849976,1295400
04/09/2019,1182.27002,1182.27002,1184.880005,1171.530029,1179.449951,1065600
05/09/2019,1212.189941,1212.189941,1214,1192.689941,1193.660034,1319700
06/09/2019,1206.319946,1206.319946,1212.949951,1203.26001,1209.140015,948600
09/09/2019,1205.27002,1205.27002,1220.550049,1193.170044,1207.079956,1592700
10/09/2019,1205.699951,1205.699951,1210,1196.01001,1196.089966,1396100
11/09/2019,1220,1220,1222.469971,1202.280029,1203.890015,1176100
12/09/2019,1234.969971,1234.969971,1242.420044,1222.560059,1223.469971,1582200
13/09/2019,1240.030029,1240.030029,1241.050049,1227.079956,1232.109985,1183800
16/09/2019,1231.630005,1231.630005,1239.02002,1225.189941,1230.439941,1410900
17/09/2019,1229.880005,1229.880005,1235,1223.349976,1231.630005,1040300
18/09/2019,1232.650024,1232.650024,1236.23999,1216.469971,1230.23999,872000
19/09/2019,1238.75,1238.75,1244.339966,1232.310059,1232.319946,827700
20/09/2019,1229.839966,1229.839966,1242.800049,1223.579956,1233.640015,1884600
23/09/2019,1234.689941,1234.689941,1239.680054,1223.780029,1226.569946,1039900
24/09/2019,1218.329956,1218.329956,1247.109985,1210.640015,1240,1790200
25/09/2019,1245.939941,1245.939941,1248.02002,1209.199951,1216.01001,1339900
26/09/2019,1242.290039,1242.290039,1244.670044,1231.819946,1242.140015,1158300
27/09/2019,1225.949951,1225.949951,1244.98999,1215.199951,1242.829956,1706100
30/09/2019,1221.140015,1221.140015,1227.410034,1213.420044,1220.599976,1223500
01/10/2019,1206,1206,1232.859985,1205.550049,1222.48999,1225200
02/10/2019,1177.920044,1177.920044,1198.76001,1172.630005,1196.5,1651500
03/10/2019,1189.430054,1189.430054,1191,1163.140015,1183.339966,1418400
04/10/2019,1210.959961,1210.959961,1212.459961,1190.969971,1194.290039,1214100
07/10/2019,1208.25,1208.25,1218.910034,1204.359985,1207,852000
08/10/2019,1190.130005,1190.130005,1206.869995,1189.47998,1198.77002,1004300
09/10/2019,1202.400024,1202.400024,1208.459961,1198.119995,1201.329956,797400
10/10/2019,1209.469971,1209.469971,1215.619995,1197.859985,1198.599976,642100
11/10/2019,1215.709961,1215.709961,1228.75,1213.640015,1224.030029,1116500
14/10/2019,1217.77002,1217.77002,1225.880005,1211.880005,1213.890015,664800
15/10/2019,1242.23999,1242.23999,1247.130005,1220.920044,1221.5,1379200
16/10/2019,1243,1243,1254.189941,1238.530029,1241.810059,1149300
17/10/2019,1252.800049,1252.800049,1263.75,1249.869995,1251.400024,1047900
18/10/2019,1244.410034,1244.410034,1258.109985,1240.140015,1254.689941,1581200
21/10/2019,1244.280029,1244.280029,1253.51001,1239.98999,1248.699951,904700
22/10/2019,1241.199951,1241.199951,1248.72998,1239.849976,1244.47998,1143100
23/10/2019,1257.630005,1257.630005,1258.040039,1240.209961,1240.209961,1064100
24/10/2019,1259.109985,1259.109985,1262.900024,1252.349976,1259.109985,1011200
25/10/2019,1264.300049,1264.300049,1268,1249.150024,1252,1355200
28/10/2019,1288.97998,1288.97998,1299.23999,1272.310059,1275,3271400
29/10/2019,1260.660034,1260.660034,1280.800049,1255.609985,1276,2632700
30/10/2019,1260.699951,1260.699951,1268.02002,1250.650024,1255.150024,1460200
31/10/2019,1258.800049,1258.800049,1266.52002,1249.47998,1260,1595000
01/11/2019,1272.25,1272.25,1273,1259.709961,1265.800049,1440600
04/11/2019,1289.609985,1289.609985,1292.5,1276.109985,1276.109985,1531600
05/11/2019,1291.439941,1291.439941,1297.23999,1289.380005,1291.199951,1257100
06/11/2019,1291.01001,1291.01001,1292.98999,1282.27002,1290.089966,1231300
07/11/2019,1306.939941,1306.939941,1322.650024,1293.75,1294.280029,2257000
08/11/2019,1309,1309,1317.109985,1301.52002,1301.52002,1519600
11/11/2019,1298.280029,1298.280029,1304.900024,1295.869995,1304,861700
12/11/2019,1297.209961,1297.209961,1309.349976,1294.23999,1298.569946,1442600
13/11/2019,1296.180054,1296.180054,1302.52002,1292.150024,1293.180054,1026900
14/11/2019,1309.150024,1309.150024,1315.719971,1293.939941,1295,1447400
15/11/2019,1333.540039,1333.540039,1333.540039,1311.890015,1315.050049,1964300
18/11/2019,1319.839966,1319.839966,1333.920044,1316.160034,1332.339966,1399200
19/11/2019,1312.589966,1312.589966,1326.630005,1311.77002,1326.630005,1093200
20/11/2019,1301.859985,1301.859985,1313.209961,1289.209961,1311.359985,1444600
21/11/2019,1300.140015,1300.140015,1311.119995,1290.75,1299.25,1277100
22/11/2019,1293.670044,1293.670044,1306.900024,1289.359985,1303,1388800
25/11/2019,1305.640015,1305.640015,1310.410034,1295.609985,1296.26001,1179500
26/11/2019,1313,1313,1314.01001,1304.040039,1309.910034,1095500
27/11/2019,1312.130005,1312.130005,1317.640015,1309.469971,1315.420044,940400
29/11/2019,1304.089966,1304.089966,1309.949951,1303.22998,1306.599976,640100
02/12/2019,1288.859985,1288.859985,1305.439941,1280.380005,1302.560059,1326900
03/12/2019,1294.73999,1294.73999,1297.22998,1277.050049,1278.660034,1263500
04/12/2019,1318.939941,1318.939941,1324.27002,1303.050049,1306.099976,1775300
05/12/2019,1326.959961,1326.959961,1327.97998,1314.319946,1327,1220400
06/12/2019,1339.390015,1339.390015,1342.469971,1331.22998,1332.75,1648400
09/12/2019,1342.98999,1342.98999,1357.550049,1336.069946,1338.859985,1542100
10/12/2019,1342.890015,1342.890015,1348,1334,1339.939941,880300
11/12/2019,1344.25,1344.25,1349.890015,1341.099976,1348.300049,1024000
12/12/2019,1348.48999,1348.48999,1354.579956,1338.199951,1343.209961,1455700
13/12/2019,1346.869995,1346.869995,1351.349976,1341.660034,1347.900024,1658500
16/12/2019,1360.699951,1360.699951,1363.530029,1350.609985,1355,1406400
17/12/2019,1354.890015,1354.890015,1364.329956,1350.77002,1362.410034,1647400
18/12/2019,1351.910034,1351.910034,1359.430054,1350.459961,1357,1166500
19/12/2019,1356.439941,1356.439941,1357.530029,1348.75,1351.910034,1446100
20/12/2019,1351.219971,1351.219971,1364,1350.72998,1363.099976,2504500
23/12/2019,1350.630005,1350.630005,1361.849976,1348,1358.72998,996800
24/12/2019,1344.430054,1344.430054,1352.01001,1344.170044,1350.209961,673400
26/12/2019,1362.469971,1362.469971,1363.199951,1345.51001,1346.550049,1183100
27/12/2019,1354.640015,1354.640015,1367.050049,1353,1364,1160600
30/12/2019,1339.709961,1339.709961,1357,1337.839966,1356.810059,999700
31/12/2019,1339.390015,1339.390015,1340.660034,1332.130005,1335.790039,975700
02/01/2020,1368.680054,1368.680054,1368.680054,1346.48999,1348.410034,1363900
03/01/2020,1361.52002,1361.52002,1373.75,1347.319946,1348,1170400
06/01/2020,1397.810059,1397.810059,1398.319946,1351,1351.630005,2338400
07/01/2020,1395.109985,1395.109985,1403.5,1391.560059,1400.459961,1716500
08/01/2020,1405.040039,1405.040039,1411.849976,1392.630005,1394.819946,1765700
09/01/2020,1419.790039,1419.790039,1428.680054,1410.209961,1421.930054,1660000
10/01/2020,1428.959961,1428.959961,1434.939941,1419.599976,1429.469971,1312900
13/01/2020,1440.030029,1440.030029,1441.47998,1425.369995,1435.25,1536500
14/01/2020,1430.589966,1430.589966,1442.630005,1427.77002,1440,1303800
15/01/2020,1439.199951,1439.199951,1440.780029,1431.660034,1433.02002,1077500
16/01/2020,1450.160034,1450.160034,1450.699951,1440,1445.449951,1304000
17/01/2020,1479.52002,1479.52002,1480.550049,1456.550049,1462.540039,2621200
21/01/2020,1482.25,1482.25,1489.880005,1470.209961,1479,2446500
22/01/2020,1483.869995,1483.869995,1500.579956,1482.660034,1489.72998,1422900
23/01/2020,1484.689941,1484.689941,1493.5,1480.319946,1487.550049,1332500
24/01/2020,1466.170044,1466.170044,1494.199951,1463.180054,1492.819946,1489300
27/01/2020,1431.72998,1431.72998,1436.579956,1419.5,1431.540039,1706600
28/01/2020,1450.5,1450.5,1454.800049,1430.359985,1441.73999,1486200
29/01/2020,1456.699951,1456.699951,1464.140015,1445.390015,1458.459961,1078300
30/01/2020,1454.25,1454.25,1455.25,1435,1438.099976,1355500
31/01/2020,1432.780029,1432.780029,1469.670044,1427.060059,1467.859985,2191100
03/02/2020,1482.599976,1482.599976,1486.300049,1456.609985,1461.650024,3608800
04/02/2020,1445.410034,1445.410034,1467.339966,1422.030029,1454.48999,4794000
05/02/2020,1446.050049,1446.050049,1464.579956,1429.680054,1463.609985,1818800
06/02/2020,1475.969971,1475.969971,1481.560059,1450.47998,1451.97998,1891100
07/02/2020,1479.109985,1479.109985,1485.25,1465.410034,1467.390015,1418000
10/02/2020,1508.660034,1508.660034,1508.880005,1475.199951,1477.22998,1915100
11/02/2020,1510.060059,1510.060059,1529.880005,1505.449951,1513.27002,1742600
12/02/2020,1518.630005,1518.630005,1520.300049,1508.670044,1515.859985,1552100
13/02/2020,1513.390015,1513.390015,1525.949951,1504,1510,1145700
14/02/2020,1518.72998,1518.72998,1520.050049,1505.550049,1514.530029,1159900
18/02/2020,1519.439941,1519.439941,1530.560059,1511.01001,1514.339966,1282100
19/02/2020,1524.869995,1524.869995,1530.73999,1520.97998,1527.199951,1137300
20/02/2020,1516.98999,1516.98999,1527.069946,1504.26001,1519.01001,1298100
21/02/2020,1483.459961,1483.459961,1510.949951,1478.48999,1504.579956,2126000
24/02/2020,1419.859985,1419.859985,1436.380005,1406.790039,1423.050049,2478000
25/02/2020,1386.319946,1386.319946,1436.849976,1380.420044,1431,2579000
26/02/2020,1390.469971,1390.469971,1413.670044,1376.550049,1394.97998,2488800
27/02/2020,1314.949951,1314.949951,1369.400024,1314.23999,1359.140015,3110900
28/02/2020,1339.25,1339.25,1342.449951,1268.209961,1274.310059,4010900
02/03/2020,1386.319946,1386.319946,1387.469971,1325.199951,1351.390015,2771500
03/03/2020,1337.719971,1337.719971,1408.189941,1329.23999,1397.680054,2830100
04/03/2020,1381.599976,1381.599976,1382.780029,1337,1358.959961,2379900
05/03/2020,1314.76001,1314.76001,1353.630005,1301.640015,1345.550049,2719000
06/03/2020,1295.73999,1295.73999,1302.75,1257.209961,1269.949951,3232000
09/03/2020,1215.790039,1215.790039,1252.72998,1198.040039,1204.959961,3462600
10/03/2020,1275.170044,1275.170044,1275.849976,1214.51001,1254.390015,2743600
11/03/2020,1210.900024,1210.900024,1256.930054,1191.140015,1248.27002,2736600
12/03/2020,1111.550049,1111.550049,1188.75,1108.469971,1122.619995,4716300
13/03/2020,1214.27002,1214.27002,1214.400024,1112.290039,1174.98999,3970000
16/03/2020,1073,1073,1145.469971,1067.079956,1089.609985,4826000
17/03/2020,1118.060059,1118.060059,1126,1049.099976,1090.640015,4159700
18/03/2020,1091.189941,1091.189941,1104.98999,1037,1059.939941,4652200
19/03/2020,1111.670044,1111.670044,1152.609985,1055.550049,1088.219971,3703200
20/03/2020,1068.209961,1068.209961,1138.47998,1062.099976,1130.900024,4143900
23/03/2020,1054.130005,1054.130005,1066.910034,1008.869995,1056.369995,4183600
24/03/2020,1130.01001,1130.01001,1133.329956,1086.430054,1103.97998,3623400
25/03/2020,1101.619995,1101.619995,1146.170044,1083.01001,1124.579956,4516200
26/03/2020,1162.920044,1162.920044,1171.47998,1092.030029,1114.719971,3828100
27/03/2020,1110.26001,1110.26001,1151.050049,1104,1127.469971,3139700
30/03/2020,1146.310059,1146.310059,1151,1098.48999,1132.640015,2936800
31/03/2020,1161.949951,1161.949951,1173.400024,1136.719971,1148.72998,3261400
01/04/2020,1102.099976,1102.099976,1129.420044,1093.48999,1124,2598500
02/04/2020,1117.030029,1117.030029,1122.77002,1093.130005,1100,2820500
03/04/2020,1092.699951,1092.699951,1118.790039,1075.079956,1114.709961,2568700
06/04/2020,1183.189941,1183.189941,1190.75,1125,1133,3166000
07/04/2020,1182.560059,1182.560059,1220.780029,1177.25,1217.01001,3081000
08/04/2020,1207,1207,1214.900024,1183.949951,1203.099976,2016700
09/04/2020,1206.569946,1206.569946,1221.98999,1192.420044,1218.180054,2701400
13/04/2020,1210.410034,1210.410034,1214.52002,1182.329956,1201.5,1935100
14/04/2020,1265.22998,1265.22998,1275.75,1228.540039,1239.969971,3167900
15/04/2020,1257.300049,1257.300049,1275.109985,1234,1246.51001,2111800
16/04/2020,1257.430054,1257.430054,1273.359985,1238.199951,1267.140015,2894800
17/04/2020,1279,1279,1290,1266,1281.699951,2552500
20/04/2020,1261.150024,1261.150024,1276.819946,1256.439941,1269.890015,1764600
21/04/2020,1212.160034,1212.160034,1250,1205,1242.709961,2482400
22/04/2020,1258.410034,1258.410034,1279.880005,1237.199951,1241.109985,2315800
23/04/2020,1271.170044,1271.170044,1288.150024,1260.530029,1265.73999,1710100
24/04/2020,1276.599976,1276.599976,1277.709961,1244,1255,1872000
27/04/2020,1270.859985,1270.859985,1294.099976,1265.060059,1292,2209300
28/04/2020,1232.589966,1232.589966,1284.76001,1230.380005,1283.199951,4035000
29/04/2020,1342.180054,1342.180054,1360.150024,1326.72998,1345,5417900
30/04/2020,1346.699951,1346.699951,1350,1321.5,1331.359985,2789200
01/05/2020,1317.319946,1317.319946,1351.430054,1309.660034,1324.089966,2443600
04/05/2020,1322.900024,1322.900024,1324.469971,1296.01001,1308.130005,1540300
05/05/2020,1349.02002,1349.02002,1371.01001,1335.030029,1337.5,1983300
06/05/2020,1345.430054,1345.430054,1368.689941,1345.130005,1358,1586600
07/05/2020,1369.280029,1369.280029,1376,1352.540039,1361.310059,1532600
08/05/2020,1384.339966,1384.339966,1396.640015,1372.01001,1381.819946,1666300
11/05/2020,1403.589966,1403.589966,1415.530029,1375.5,1376.790039,1633700
12/05/2020,1375.180054,1375.180054,1414.329956,1374.51001,1408.219971,1695900
13/05/2020,1348.329956,1348.329956,1385.329956,1328.01001,1376.160034,2018400
14/05/2020,1356.859985,1356.859985,1357.369995,1323.300049,1333.52002,1833000
15/05/2020,1373.060059,1373.060059,1374.579956,1339,1348.26001,2077200
18/05/2020,1385.180054,1385.180054,1392.76001,1354.199951,1361.579956,2356400
19/05/2020,1374.400024,1374.400024,1392.48999,1373.76001,1385.47998,1579300
20/05/2020,1409.160034,1409.160034,1412.030029,1387.420044,1389.160034,1913100
21/05/2020,1406.75,1406.75,1416.459961,1394.390015,1410.98999,1544700
22/05/2020,1413.23999,1413.23999,1417,1395.949951,1403.900024,1427200
26/05/2020,1421.369995,1421.369995,1445.109985,1419.400024,1441.959961,2229500
27/05/2020,1420.280029,1420.280029,1425.349976,1394.599976,1420,1584200
28/05/2020,1418.23999,1418.23999,1444.459961,1399.079956,1400,1758500
29/05/2020,1433.52002,1433.52002,1436.72998,1415.97998,1420.430054,1852200
